timestamp,temperature,linear_time,normalized_time,regression_temperature
2025-05-26 10:24:00+05:30,28.6,614.0,40.0,26.725115135964398
2025-05-26 10:26:30+05:30,28.4,616.5,40.166666666666664,26.800527655210942
2025-05-26 10:29:00+05:30,28.2,619.0,40.333333333333336,26.87608545041942
2025-05-26 10:31:30+05:30,28.0,621.5,40.5,26.9517791094968
2025-05-26 10:34:00+05:30,27.9,624.0,40.666666666666664,27.027599300774853
2025-05-26 10:36:30+05:30,27.7,626.5,40.833333333333336,27.103536772623414
2025-05-26 10:39:00+05:30,27.5,629.0,41.0,27.17958235306479
2025-05-26 10:41:30+05:30,27.4,631.5,41.166666666666664,27.255726949389388
2025-05-26 10:44:00+05:30,27.3,634.0,41.333333333333336,27.33196154777267
2025-05-26 10:46:30+05:30,27.2,636.5,41.5,27.408277212893275
2025-05-26 10:49:00+05:30,27.2,639.0,41.666666666666664,27.48466508755231
2025-05-26 10:51:30+05:30,27.1,641.5,41.833333333333336,27.56111639229394
2025-05-26 10:54:00+05:30,27.0,644.0,42.0,27.63762242502716
2025-05-26 10:56:30+05:30,26.9,646.5,42.166666666666664,27.714174560648807
2025-05-26 10:59:00+05:30,26.8,649.0,42.333333333333336,27.790764250667713
2025-05-26 11:01:30+05:30,26.8,651.5,42.5,27.867383022830175
2025-05-26 11:04:00+05:30,26.7,654.0,42.666666666666664,27.944022480746433
2025-05-26 11:06:30+05:30,26.6,656.5,42.833333333333336,28.020674303518685
2025-05-26 11:09:00+05:30,26.5,659.0,43.0,28.097330245369946
2025-05-26 11:11:30+05:30,26.4,661.5,43.166666666666664,28.173982135274255
2025-05-26 11:14:00+05:30,26.3,664.0,43.333333333333336,28.25062187658823
2025-05-26 11:16:30+05:30,26.2,666.5,43.5,28.32724144668347
2025-05-26 11:19:00+05:30,26.2,669.0,43.666666666666664,28.403832896580514
2025-05-26 11:21:30+05:30,26.1,671.5,43.833333333333336,28.480388350583688
2025-05-26 11:24:00+05:30,26.0,674.0,44.0,28.5569000059173
2025-05-26 11:26:30+05:30,26.2,676.5,44.166666666666664,28.63336013236301
2025-05-26 11:29:00+05:30,26.3,679.0,44.333333333333336,28.709761071898345
2025-05-26 11:31:30+05:30,26.5,681.5,44.5,28.786095238336316
2025-05-26 11:34:00+05:30,26.7,684.0,44.666666666666664,28.862355116966473
2025-05-26 11:36:30+05:30,26.8,686.5,44.833333333333336,28.938533264196582
2025-05-26 11:39:00+05:30,27.0,689.0,45.0,29.01462230719629
2025-05-26 11:41:30+05:30,27.0,691.5,45.166666666666664,29.09061494354115
2025-05-26 11:44:00+05:30,27.0,694.0,45.333333333333336,29.166503940858277
2025-05-26 11:46:30+05:30,27.0,696.5,45.5,29.242282136473044
